time,lat,lon,alt_GND[m],temp[Â°C],v[kmh],v[knts],cours[deg],Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg_s],Gyro_y[deg_s],Gyro_z[deg_s],sat[n]
2025-05-06_13-36-38,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-38,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-38,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-38,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-38,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-38,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.55246833333333,10.039716666666667,11.4,0,15.15,8.18,95.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.55246833333333,10.039716666666667,11.4,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-39,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-40,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-40,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-40,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-40,53.552465,10.039785,11.3,0,16.9,9.12,95.19,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-40,53.552465,10.039785,11.3,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-40,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-40,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-40,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-40,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-40,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-40,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-40,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-40,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.552465,10.039858333333333,11.4,0,16.93,9.14,91.03,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.552465,10.039858333333333,11.4,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-41,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-42,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-42,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-42,53.55247166666667,10.039931666666666,11.7,0,16.37,8.83,87.81,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-42,53.55247166666667,10.039931666666666,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-42,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-42,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-42,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-42,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-42,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-42,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-42,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-42,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247166666667,10.040003333333333,11.7,0,16.49,8.90,88.42,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247166666667,10.040003333333333,11.7,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-43,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040081666666667,11.5,0,18.41,9.93,91.12,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040081666666667,11.5,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-44,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.55247,10.040163333333334,11.6,0,20.28,10.95,86.2,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.55247,10.040163333333334,11.6,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-45,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-46,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-46,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-46,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-46,53.552476666666664,10.040251666666666,11.9,0,21.15,11.41,86.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-46,53.552476666666664,10.040251666666666,11.9,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],20
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-46,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.552483333333335,10.040346666666666,12.1,0,21.64,11.68,86.36,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.552483333333335,10.040346666666666,12.1,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-47,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-48,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-48,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-48,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-48,53.55249,10.040436666666666,12.3,0,21.29,11.49,86.99,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-48,53.55249,10.040436666666666,12.3,0,22.6,12.20,87.0,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],19
2025-05-06_13-36-48,53.55249833333333,10.04053,12.6,0,22.6,12.20,87.0,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-36-48,53.55249833333333,10.04053,12.6,0,22.6,12.20,87.0,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
